original_path,path
Lab 3/sharp_original/src/datamodules/nus_datamodule.py,Studies/SHARP/Attention_Operators/sharp_original/src/datamodules/nus_datamodule.py
Lab 3/sharp_original/src/datamodules/nus_dataset.py,Studies/SHARP/Attention_Operators/sharp_original/src/datamodules/nus_dataset.py
Lab 3/sharp_original/src/datamodules/nus_extractor.py,Studies/SHARP/Attention_Operators/sharp_original/src/datamodules/nus_extractor.py
Lab 3/sharp_original/src/metrics/__init__.py,Studies/SHARP/Attention_Operators/sharp_original/src/metrics/__init__.py
Lab 3/sharp_original/src/metrics/actor_mr.py,Studies/SHARP/Attention_Operators/sharp_original/src/metrics/actor_mr.py
Lab 3/sharp_original/src/metrics/avg_brier_min_fde.py,Studies/SHARP/Attention_Operators/sharp_original/src/metrics/avg_brier_min_fde.py
Lab 3/sharp_original/src/metrics/avg_min_ade.py,Studies/SHARP/Attention_Operators/sharp_original/src/metrics/avg_min_ade.py
Lab 3/sharp_original/src/metrics/avg_min_fde.py,Studies/SHARP/Attention_Operators/sharp_original/src/metrics/avg_min_fde.py
Lab 3/sharp_original/src/metrics/min_ade.py,Studies/SHARP/Attention_Operators/sharp_original/src/metrics/min_ade.py
Lab 3/sharp_original/src/metrics/min_fde.py,Studies/SHARP/Attention_Operators/sharp_original/src/metrics/min_fde.py
Lab 3/sharp_original/src/metrics/mr.py,Studies/SHARP/Attention_Operators/sharp_original/src/metrics/mr.py
Lab 3/sharp_original/src/metrics/utils.py,Studies/SHARP/Attention_Operators/sharp_original/src/metrics/utils.py
Lab 3/sharp_original/src/model/__init__.py,Studies/SHARP/Attention_Operators/sharp_original/src/model/__init__.py
Lab 3/sharp_original/src/model/layers/__init__.py,Studies/SHARP/Attention_Operators/sharp_original/src/model/layers/__init__.py
Lab 3/sharp_original/src/model/layers/custom_transformer_blocks.py,Studies/SHARP/Attention_Operators/sharp_original/src/model/layers/custom_transformer_blocks.py
Lab 3/sharp_original/src/model/layers/lane_embedding.py,Studies/SHARP/Attention_Operators/sharp_original/src/model/layers/lane_embedding.py
Lab 3/sharp_original/src/model/layers/mln.py,Studies/SHARP/Attention_Operators/sharp_original/src/model/layers/mln.py
Lab 3/sharp_original/src/model/layers/multimodal_decoder_attn.py,Studies/SHARP/Attention_Operators/sharp_original/src/model/layers/multimodal_decoder_attn.py
Lab 3/sharp_original/src/model/layers/transformer_blocks.py,Studies/SHARP/Attention_Operators/sharp_original/src/model/layers/transformer_blocks.py
Lab 3/sharp_original/src/model/ma_consistency_module.py,Studies/SHARP/Attention_Operators/sharp_original/src/model/ma_consistency_module.py
Lab 3/sharp_original/src/model/pl_modules.py,Studies/SHARP/Attention_Operators/sharp_original/src/model/pl_modules.py
Lab 3/sharp_original/src/model/sharp.py,Studies/SHARP/Attention_Operators/sharp_original/src/model/sharp.py
Lab 3/sharp_original/src/utils/__init__.py,Studies/SHARP/Attention_Operators/sharp_original/src/utils/__init__.py
Lab 3/sharp_original/src/utils/ma_submission_av2.py,Studies/SHARP/Attention_Operators/sharp_original/src/utils/ma_submission_av2.py
Lab 3/sharp_original/src/utils/ma_submission_protocol.py,Studies/SHARP/Attention_Operators/sharp_original/src/utils/ma_submission_protocol.py
Lab 3/sharp_original/src/utils/optim.py,Studies/SHARP/Attention_Operators/sharp_original/src/utils/optim.py
Lab 3/sharp_original/src/utils/submission_av1.py,Studies/SHARP/Attention_Operators/sharp_original/src/utils/submission_av1.py
Lab 3/sharp_original/src/utils/submission_av2.py,Studies/SHARP/Attention_Operators/sharp_original/src/utils/submission_av2.py
Lab 3/sharp_original/src/utils/vis.py,Studies/SHARP/Attention_Operators/sharp_original/src/utils/vis.py
Lab 3/sharp_original/train.py,Studies/SHARP/Attention_Operators/sharp_original/train.py
README.md,README.md
Results/Info.md,Documentation/Archive/2026-08-25/Info.md
Results/Main/All_Run_Registry.md,Documentation/Archive/2026-08-25/Main/All_Run_Registry.md
Results/Main/SHARP_AV2_Main_Results.md,Documentation/Archive/2026-08-25/Main/SHARP_AV2_Main_Results.md
Results/README.md,Documentation/Archive/2026-08-25/README.md
Save_To_Terminal.txt,Tools/Terminal/Capture_Training_Log.txt
See_Best_Checkpoint.txt,Tools/Terminal/Inspect_Best_Checkpoint.txt
